Order No,Cust ID,Order Date,Order Status,Order Amount
4.26E+18,8SJS1526,2021-06-21 14:48,Other,
4.26E+18,BQ5K0116,2021-06-21 14:48,Other,
4.26E+18,0HY02118,2021-06-21 15:19,Other,
4.26E+18,KRTO3943,2021-06-21 15:25,Other,
4.26E+18,V1UD4890,2021-06-21 15:26,Other,
4.26E+18,KVVU1356,2021-06-21 15:28,Other,
4.26E+18,5HDM9291,2021-06-21 15:49,Won,1364
4.26E+18,9H6J7304,2021-06-21 15:49,Other,
4.26E+18,1Q1T6552,2021-06-21 15:58,Other,
4.26E+18,17Z36762,2021-06-21 15:59,Other,
4.26E+18,1Q1T6552,2021-06-21 16:00,Other,
4.26E+18,17Z36762,2021-06-21 16:02,Other,
4.26E+18,RIVF3780,2021-06-21 16:02,Other,
4.26E+18,NKL07904,2021-06-21 16:05,Other,
4.26E+18,OUP70446,2021-06-21 16:07,Won,435
4.26E+18,NKL07904,2021-06-21 16:09,Other,
4.26E+18,KG620028,2021-06-21 16:09,Other,
4.26E+18,VU599717,2021-06-21 16:09,Other,
4.26E+18,9H6J7304,2021-06-21 16:11,Other,
4.26E+18,WX1I0501,2021-06-21 16:13,Other,
4.26E+18,1Q1T6552,2021-06-21 16:14,Other,
4.26E+18,1Q1T6552,2021-06-21 16:17,Other,
4.26E+18,FDKX8788,2021-06-21 16:19,Other,
4.26E+18,FVBU1904,2021-06-21 16:20,Won,5187
4.26E+18,PU0V1961,2021-06-21 16:33,Other,
4.26E+18,LVZI5295,2021-06-21 16:35,Other,
4.26E+18,SIFJ2033,2021-06-21 16:42,Other,
4.26E+18,YQYV6991,2021-06-21 16:42,Other,
4.26E+18,8SJS1526,2021-06-21 16:44,Won,887
4.26E+18,PKWA3605,2021-06-21 16:51,Other,
4.26E+18,PKWA3605,2021-06-21 16:55,Other,
4.26E+18,HQCX2025,2021-06-21 16:55,Other,
4.26E+18,82Q90020,2021-06-21 16:56,Other,
4.26E+18,WLXE4902,2021-06-21 16:58,Other,
4.26E+18,C68Q5375,2021-06-21 16:58,Other,
4.26E+18,Q5FD7379,2021-06-21 17:02,Other,
4.26E+18,FDKX8788,2021-06-21 17:11,Other,
4.26E+18,1915054,2021-06-21 17:18,Other,
4.26E+18,GHMK1380,2021-06-21 17:18,Won,1153
4.26E+18,2ZN82556,2021-06-21 17:19,Other,
4.26E+18,1L0L3188,2021-06-21 17:31,Other,
4.26E+18,Z2WF3295,2021-06-21 17:36,Other,
4.26E+18,Z2WF3295,2021-06-21 17:38,Other,
4.26E+18,6B6R9428,2021-06-21 17:40,Other,
4.26E+18,LVZI5295,2021-06-21 17:44,Other,
4.26E+18,C4IE8170,2021-06-21 17:51,Other,
4.26E+18,LRIG0123,2021-06-21 17:53,Won,887
4.26E+18,701O7501,2021-06-21 18:11,Other,
4.26E+18,Q5FD7379,2021-06-21 18:14,Other,
4.26E+18,P1EB8125,2021-06-21 18:16,Won,10860
4.26E+18,HNJ25174,2021-06-21 18:23,Other,
4.26E+18,ZCQV5717,2021-06-21 18:32,Other,
4.26E+18,OUP70446,2021-06-21 18:35,Won,30431
4.26E+18,YU3T8202,2021-06-21 18:36,Other,
4.26E+18,8FCE2988,2021-06-21 18:36,Other,
4.26E+18,JU4Y6538,2021-06-21 18:38,Other,
4.26E+18,LVZI5295,2021-06-21 18:45,Other,
4.26E+18,8MTT2222,2021-06-21 18:47,Won,887
4.26E+18,ALNH7174,2021-06-21 18:51,Other,
4.26E+18,ALNH7174,2021-06-21 18:54,Other,
4.26E+18,B3QH2007,2021-06-21 18:59,Other,
4.26E+18,QPU52021,2021-06-21 18:59,Other,
4.26E+18,ALNH7174,2021-06-21 19:00,Other,
4.26E+18,4HSD5535,2021-06-21 19:04,Other,
4.26E+18,V9DY9817,2021-06-21 19:12,Won,3801
4.26E+18,A2HB4337,2021-06-21 19:15,Other,
4.26E+18,QPU52021,2021-06-21 19:16,Other,
4.26E+18,A2HB4337,2021-06-21 19:17,Other,
4.26E+18,A35J6699,2021-06-21 19:18,Other,
4.26E+18,A2HB4337,2021-06-21 19:19,Other,
4.26E+18,1RLW2237,2021-06-21 19:20,Other,
4.26E+18,FAGY4517,2021-06-21 19:20,Other,
4.26E+18,XYWN2602,2021-06-21 19:23,Other,
4.26E+18,FDEK4252,2021-06-21 19:35,Other,
4.26E+18,U7MX8139,2021-06-21 19:41,Other,
4.26E+18,FDEK4252,2021-06-21 19:45,Other,
4.26E+18,XOZ00894,2021-06-21 19:59,Other,
4.26E+18,X1M58482,2021-06-21 20:12,Other,
4.26E+18,BKG55615,2021-06-21 20:14,Other,
4.26E+18,DPNS6586,2021-06-21 20:17,Other,
4.26E+18,X1M58482,2021-06-21 20:22,Other,
4.26E+18,HF7Z2311,2021-06-21 20:26,Other,
4.26E+18,09N61900,2021-06-21 20:29,Other,
4.26E+18,09N61900,2021-06-21 20:33,Other,
4.26E+18,H6ZO9962,2021-06-21 20:33,Won,1499
4.26E+18,BKG55615,2021-06-21 20:34,Other,
4.26E+18,BKG55615,2021-06-21 20:37,Other,
4.26E+18,X1M58482,2021-06-21 20:40,Other,
4.26E+18,4ET39833,2021-06-21 20:54,Other,
4.26E+18,V4VV3159,2021-06-21 21:00,Other,
4.26E+18,LCLF3134,2021-06-21 21:08,Other,
4.26E+18,SL4C0648,2021-06-21 21:34,Other,
4.26E+18,SL4C0648,2021-06-21 21:40,Other,
4.26E+18,8S383182,2021-06-21 21:45,Other,
4.26E+18,LW520507,2021-06-21 21:45,Won,887
4.26E+18,SL4C0648,2021-06-21 21:46,Other,
4.26E+18,SI4G1818,2021-06-21 21:47,Other,
4.26E+18,8S383182,2021-06-21 21:50,Other,
4.26E+18,DSD37247,2021-06-21 21:54,Other,
4.26E+18,6M979686,2021-06-21 21:54,Other,
4.26E+18,N3U45444,2021-06-21 21:56,Other,
4.26E+18,N3U45444,2021-06-21 22:13,Other,
4.26E+18,S9K60131,2021-06-21 22:20,Won,953
4.26E+18,LCLF3134,2021-06-21 22:31,Other,
4.26E+18,9W662766,2021-06-21 22:36,Other,
4.26E+18,Y8L62202,2021-06-21 22:44,Other,
4.26E+18,RRJD0528,2021-06-21 22:47,Other,
4.26E+18,CFLU3311,2021-06-21 22:52,Other,
4.26E+18,Z6VU7791,2021-06-21 22:53,Other,
4.26E+18,CFLU3311,2021-06-21 22:53,Other,
4.26E+18,SB853093,2021-06-21 23:11,Other,
4.26E+18,BQWS1632,2021-06-21 23:30,Other,
4.26E+18,WF435236,2022-06-21 00:06,Other,
4.26E+18,JNIY4406,2022-06-21 00:25,Other,
4.26E+18,YLQS7899,2022-06-21 01:08,Other,
4.26E+18,VGM39052,2022-06-21 06:05,Other,
4.26E+18,4J171421,2022-06-21 06:41,Other,
4.26E+18,VGM39052,2022-06-21 07:01,Other,
4.26E+18,AHYJ1007,2022-06-21 07:06,Other,
4.26E+18,4J171421,2022-06-21 07:07,Other,
4.26E+18,AQQM7134,2022-06-21 08:52,Other,
4.26E+18,7CNB1480,2022-06-21 09:14,Other,
4.26E+18,7CNB1480,2022-06-21 09:16,Other,
4.26E+18,6HO64943,2022-06-21 09:26,Won,1227
4.26E+18,8FCE2988,2022-06-21 09:30,Won,2729
4.26E+18,TTMY1676,2022-06-21 09:31,Other,
4.26E+18,8FCE2988,2022-06-21 09:31,Won,1340
4.26E+18,TTMY1676,2022-06-21 09:34,Other,
4.26E+18,TTMY1676,2022-06-21 09:43,Other,
4.26E+18,IJ6A6310,2022-06-21 10:03,Won,1055
4.26E+18,HDOA8006,2022-06-21 10:08,Other,
4.26E+18,0N0B3619,2022-06-21 10:17,Other,
4.26E+18,7UKE7553,2022-06-21 10:41,Won,1300
4.26E+18,6M979686,2022-06-21 10:54,Other,
4.26E+18,G3AV5379,2022-06-21 10:58,Other,
4.26E+18,YET28998,2022-06-21 11:12,Won,374
4.26E+18,MHFS2255,2022-06-21 11:12,Won,31350
4.26E+18,OLHU6360,2022-06-21 11:17,Other,
4.26E+18,244G0828,2022-06-21 11:25,Won,16461
4.26E+18,RR534799,2022-06-21 11:38,Other,
4.26E+18,LVZI5295,2022-06-21 11:41,Won,1543
4.26E+18,CEW35330,2022-06-21 11:42,Other,
4.26E+18,23B74350,2022-06-21 11:51,Other,
4.26E+18,TAG83757,2022-06-21 12:05,Other,
4.26E+18,SKXX9977,2022-06-21 12:22,Other,
4.26E+18,JPN51640,2022-06-21 12:23,Won,887
4.26E+18,26X80126,2022-06-21 12:26,Won,1605
4.26E+18,7CNB1480,2022-06-21 12:27,Other,
4.26E+18,0HY02118,2022-06-21 12:29,Other,
4.26E+18,7CNB1480,2022-06-21 12:30,Other,
4.26E+18,GAIQ2245,2022-06-21 12:32,Other,
4.26E+18,9ALP6317,2022-06-21 13:01,Other,
4.26E+18,PPJY4998,2022-06-21 13:02,Other,
4.26E+18,CDA63516,2022-06-21 13:10,Other,
4.26E+18,EMWO7660,2022-06-21 13:10,Won,888
4.26E+18,7QIH2968,2022-06-21 13:20,Other,
4.26E+18,OGHI6506,2022-06-21 13:23,Other,
4.26E+18,1S5Q7192,2022-06-21 13:25,Other,
4.26E+18,TYR38135,2022-06-21 13:31,Other,
4.26E+18,5UTP2007,2022-06-21 13:34,Other,
4.26E+18,J3PT9558,2022-06-21 13:34,Other,
4.26E+18,CO543991,2022-06-21 13:37,Other,
4.26E+18,2AE24100,2022-06-21 13:37,Other,
4.26E+18,J3PT9558,2022-06-21 13:41,Other,
4.26E+18,QSMN6633,2022-06-21 13:45,Won,1530
4.26E+18,1EHG9658,2022-06-21 13:47,Other,
4.26E+18,HW1G5238,2022-06-21 13:48,Other,
4.26E+18,HW1G5238,2022-06-21 13:48,Other,
4.26E+18,HW1G5238,2022-06-21 13:50,Other,
4.26E+18,HW1G5238,2022-06-21 13:54,Other,
4.26E+18,FJXL5998,2022-06-21 13:55,Other,
4.26E+18,FJXL5998,2022-06-21 14:02,Other,
4.26E+18,1IRQ0109,2022-06-21 14:23,Other,
4.26E+18,LPJJ8857,2022-06-21 14:25,Other,
4.26E+18,S1226853,2022-06-21 14:29,Other,
4.26E+18,S1226853,2022-06-21 14:31,Won,3801
4.26E+18,6HO64943,2022-06-21 14:38,Other,
4.26E+18,P89S6050,2022-06-21 14:40,Other,
4.26E+18,PXM55865,2022-06-21 14:42,Other,
4.26E+18,5IM03334,2022-06-21 14:45,Other,
4.26E+18,INKE7638,2022-06-21 14:48,Other,
4.26E+18,BJAS7784,2022-06-21 14:58,Other,
4.26E+18,44IL9252,2022-06-21 15:00,Other,
4.26E+18,WBIQ7144,2022-06-21 15:10,Won,1389
4.26E+18,EZXY2650,2022-06-21 15:12,Other,
4.26E+18,HW1G5238,2022-06-21 15:16,Other,
4.26E+18,6V613600,2022-06-21 15:17,Other,
4.26E+18,GCC52526,2022-06-21 15:19,Other,
4.26E+18,G65M2393,2022-06-21 15:25,Other,
4.26E+18,YJ144658,2022-06-21 15:35,Won,20299
4.26E+18,91QJ9883,2022-06-21 15:54,Other,
4.26E+18,8Z802815,2022-06-21 15:58,Other,
4.26E+18,WCTY0455,2022-06-21 16:04,Other,
4.26E+18,AJAO9799,2022-06-21 16:15,Won,1487
4.26E+18,6HO64943,2022-06-21 16:23,Other,
4.26E+18,4GT18758,2022-06-21 16:36,Other,
4.26E+18,91365174,2022-06-21 16:45,Other,
4.26E+18,LW520507,2022-06-21 16:49,Won,887
4.26E+18,HEKJ7453,2022-06-21 17:24,Other,
4.26E+18,IV3W8182,2022-06-21 17:27,Other,
4.26E+18,0HY02118,2022-06-21 17:29,Other,
4.26E+18,XUTF2281,2022-06-21 17:38,Won,887
4.26E+18,26X80126,2022-06-21 17:48,Won,2198
4.26E+18,2KR40928,2022-06-21 18:02,Other,
4.26E+18,AJAO9799,2022-06-21 18:08,Won,1504
4.26E+18,Q9HD6739,2022-06-21 18:14,Other,
4.26E+18,Q9HD6739,2022-06-21 18:15,Other,
4.26E+18,707A2992,2022-06-21 18:21,Other,
4.26E+18,52PO2794,2022-06-21 18:26,Other,
4.26E+18,MSO43489,2022-06-21 18:27,Other,
4.26E+18,MSO43489,2022-06-21 18:28,Other,
4.26E+18,GA1B9451,2022-06-21 18:34,Other,
4.26E+18,ZDBU8803,2022-06-21 18:36,Other,
4.26E+18,QINR3999,2022-06-21 18:37,Other,
4.26E+18,QINR3999,2022-06-21 18:38,Other,
4.26E+18,CG681123,2022-06-21 18:38,Other,
4.26E+18,SB853093,2022-06-21 18:41,Other,
4.26E+18,KDBQ3318,2022-06-21 18:43,Won,5841
4.26E+18,ZDBU8803,2022-06-21 18:44,Other,
4.26E+18,O1HF1003,2022-06-21 18:53,Other,
4.26E+18,INKE7638,2022-06-21 19:01,Won,9753
4.26E+18,5RVT9240,2022-06-21 19:09,Won,11579
4.26E+18,5LLE5382,2022-06-21 19:23,Other,
4.26E+18,LNWH5356,2022-06-21 19:24,Other,
4.26E+18,A0J79899,2022-06-21 19:33,Other,
4.26E+18,PN1T8502,2022-06-21 19:46,Other,
4.26E+18,FEO36640,2022-06-21 19:52,Other,
4.26E+18,AJAO9799,2022-06-21 19:56,Other,
4.26E+18,J3PT9558,2022-06-21 20:01,Other,
4.26E+18,JM4P2047,2022-06-21 20:02,Other,
4.26E+18,PN1T8502,2022-06-21 20:07,Other,
4.26E+18,7UKE7553,2022-06-21 20:12,Other,
4.26E+18,7UKE7553,2022-06-21 20:13,Other,
4.26E+18,OUKG3712,2022-06-21 20:21,Other,
4.26E+18,5YAW8197,2022-06-21 20:26,Other,
4.26E+18,5YAW8197,2022-06-21 20:27,Other,
4.26E+18,0KGM1675,2022-06-21 20:30,Other,
4.26E+18,021F8701,2022-06-21 20:55,Other,
4.26E+18,S0V04497,2022-06-21 21:21,Other,
4.26E+18,ZVAF4200,2022-06-21 21:22,Other,
4.26E+18,ZVAF4200,2022-06-21 21:24,Other,
4.26E+18,J71Q3068,2022-06-21 21:27,Other,
4.26E+18,J71Q3068,2022-06-21 21:29,Other,
4.26E+18,HBGT6371,2022-06-21 21:32,Other,
4.26E+18,ZKQN3252,2022-06-21 21:37,Other,
4.26E+18,ZKQN3252,2022-06-21 21:38,Other,
4.26E+18,S0V04497,2022-06-21 21:49,Other,
4.26E+18,SI4G1818,2022-06-21 21:50,Other,
4.26E+18,5HDM9291,2022-06-21 21:52,Won,977
4.26E+18,Y7AO1325,2022-06-21 21:58,Other,
4.26E+18,MLOU2754,2022-06-21 22:07,Other,
4.26E+18,20V55445,2022-06-21 22:11,Other,
4.26E+18,WWML9545,2022-06-21 22:16,Other,
4.26E+18,HQCX2025,2022-06-21 22:42,Other,
4.26E+18,A1IQ3913,2022-06-21 22:42,Other,
4.26E+18,YET28998,2022-06-21 22:52,Won,1413
4.26E+18,M4YM1806,2022-06-21 23:06,Other,
4.26E+18,QBPV0076,2023-06-21 00:01,Other,
4.26E+18,DIIC4714,2023-06-21 00:04,Other,
4.26E+18,DIIC4714,2023-06-21 00:05,Other,
4.26E+18,QBPV0076,2023-06-21 00:08,Other,
4.26E+18,MSO43489,2023-06-21 00:49,Other,
4.26E+18,KM8K2568,2023-06-21 01:21,Other,
4.26E+18,KM8K2568,2023-06-21 01:26,Other,
4.26E+18,KM8K2568,2023-06-21 01:29,Other,
4.26E+18,UV3Z8586,2023-06-21 03:26,Other,
4.26E+18,ZVAF4200,2023-06-21 06:10,Other,
4.26E+18,00K83652,2023-06-21 06:12,Other,
4.26E+18,00K83652,2023-06-21 06:16,Other,
4.26E+18,00K83652,2023-06-21 06:18,Other,
4.26E+18,00K83652,2023-06-21 06:19,Other,
4.26E+18,OOQR5888,2023-06-21 06:25,Other,
4.26E+18,52PO2794,2023-06-21 07:00,Other,
4.26E+18,Y48C9129,2023-06-21 07:50,Other,
4.26E+18,Y48C9129,2023-06-21 07:55,Other,
4.26E+18,5ZOS2316,2023-06-21 07:59,Other,
4.26E+18,J71Q3068,2023-06-21 08:36,Other,
4.26E+18,Q68V4602,2023-06-21 08:45,Other,
4.26E+18,04J98128,2023-06-21 08:47,Won,888
4.26E+18,C6AC2950,2023-06-21 09:08,Other,
4.26E+18,7UKE7553,2023-06-21 09:19,Other,
4.26E+18,HBGT6371,2023-06-21 09:46,Other,
4.26E+18,JFYJ5424,2023-06-21 10:06,Other,
4.26E+18,4MJG6929,2023-06-21 10:13,Won,1419
4.26E+18,4PGL6965,2023-06-21 10:16,Other,
4.26E+18,52PO2794,2023-06-21 10:17,Other,
4.26E+18,OCFH2472,2023-06-21 10:37,Other,
4.26E+18,B9MN5506,2023-06-21 10:40,Other,
4.26E+18,B9MN5506,2023-06-21 10:43,Other,
4.26E+18,0T3F0163,2023-06-21 10:43,Won,1300
4.26E+18,91QJ9883,2023-06-21 10:48,Other,
4.26E+18,9JTR0259,2023-06-21 11:10,Won,1398
4.26E+18,SIG69909,2023-06-21 11:11,Other,
4.26E+18,8GH88808,2023-06-21 11:14,Other,
4.26E+18,8GH88808,2023-06-21 11:16,Other,
4.26E+18,P28J1155,2023-06-21 11:17,Other,
4.26E+18,AO3Y1995,2023-06-21 11:18,Other,
4.26E+18,FEO36640,2023-06-21 11:23,Other,
4.26E+18,E41K8026,2023-06-21 11:24,Other,
4.26E+18,M6960028,2023-06-21 11:24,Other,
4.26E+18,M6960028,2023-06-21 11:26,Won,2309
4.26E+18,4ZMH5663,2023-06-21 11:27,Other,
4.26E+18,64LE4849,2023-06-21 11:40,Won,1005
4.26E+18,64LE4849,2023-06-21 11:42,Other,
4.26E+18,SIG69909,2023-06-21 11:48,Other,
4.26E+18,SB853093,2023-06-21 11:53,Other,
4.26E+18,J71Q3068,2023-06-21 11:55,Other,
4.26E+18,T9TP5548,2023-06-21 12:02,Other,
4.26E+18,IMEE2234,2023-06-21 12:03,Won,7344
4.26E+18,ZEBZ8009,2023-06-21 12:11,Other,
4.26E+18,2RJM6771,2023-06-21 12:18,Other,
4.26E+18,JPN51640,2023-06-21 12:23,Won,887
4.26E+18,KIJA5202,2023-06-21 12:23,Won,887
4.26E+18,E7BX4111,2023-06-21 12:25,Other,
4.26E+18,J3PT9558,2023-06-21 12:25,Other,
4.26E+18,OUP70446,2023-06-21 12:29,Won,13360
4.26E+18,CEG20607,2023-06-21 12:30,Other,
4.26E+18,2RJM6771,2023-06-21 12:32,Other,
4.26E+18,XK1H7138,2023-06-21 12:36,Other,
4.26E+18,SH8M1050,2023-06-21 12:47,Other,
4.26E+18,1MSY5646,2023-06-21 12:50,Other,
4.26E+18,W73H7358,2023-06-21 12:58,Other,
4.26E+18,A1IQ3913,2023-06-21 13:00,Other,
4.26E+18,A1IQ3913,2023-06-21 13:02,Other,
4.26E+18,A1IQ3913,2023-06-21 13:03,Other,
4.26E+18,5VRS9643,2023-06-21 13:04,Won,3860
4.26E+18,5VRS9643,2023-06-21 13:08,Won,3930
4.26E+18,SJO47924,2023-06-21 13:10,Other,
4.26E+18,CEG20607,2023-06-21 13:17,Other,
4.26E+18,4NQF2973,2023-06-21 13:21,Other,
4.26E+18,X1M58482,2023-06-21 13:21,Other,
4.26E+18,PJ4B8450,2023-06-21 13:42,Other,
4.26E+18,I4NN3090,2023-06-21 13:43,Other,
4.26E+18,YET28998,2023-06-21 13:44,Other,
4.26E+18,CY429504,2023-06-21 13:49,Other,
4.26E+18,ASBG2531,2023-06-21 13:51,Other,
4.26E+18,ASBG2531,2023-06-21 13:52,Other,
4.26E+18,ASBG2531,2023-06-21 13:52,Other,
4.26E+18,ASBG2531,2023-06-21 13:53,Other,
4.26E+18,B6OD7061,2023-06-21 13:53,Other,
4.26E+18,ASBG2531,2023-06-21 13:53,Other,
4.26E+18,VWXU0959,2023-06-21 14:10,Other,
4.26E+18,6DW97290,2023-06-21 14:11,Other,
4.26E+18,8BMV4056,2023-06-21 14:30,Other,
4.26E+18,YET28998,2023-06-21 14:31,Other,
4.26E+18,M6960028,2023-06-21 14:36,Other,
4.26E+18,VOVC7338,2023-06-21 14:38,Other,
4.26E+18,VOVC7338,2023-06-21 14:41,Other,
4.26E+18,ODJR9235,2023-06-21 14:44,Other,
4.26E+18,91QJ9883,2023-06-21 14:47,Other,
4.26E+18,CO543991,2023-06-21 14:50,Won,2445
4.26E+18,4WD31126,2023-06-21 14:50,Other,
4.26E+18,J3PT9558,2023-06-21 14:51,Other,
4.26E+18,VOVC7338,2023-06-21 14:52,Other,
4.26E+18,8BMV4056,2023-06-21 14:53,Other,
4.26E+18,YUK65273,2023-06-21 14:53,Other,
4.26E+18,OCFH2472,2023-06-21 15:05,Other,
4.26E+18,PJI61447,2023-06-21 15:10,Other,
4.26E+18,L0588953,2023-06-21 15:12,Other,
4.26E+18,SJO47924,2023-06-21 15:13,Other,
4.26E+18,UG434524,2023-06-21 15:34,Other,
4.26E+18,4BKA2294,2023-06-21 15:40,Other,
4.26E+18,LPJJ8857,2023-06-21 15:48,Won,888
4.26E+18,LPJJ8857,2023-06-21 15:49,Won,888
4.26E+18,PHY99929,2023-06-21 15:50,Other,
4.26E+18,LPJJ8857,2023-06-21 15:50,Won,888
4.26E+18,FXUQ2222,2023-06-21 15:52,Other,
4.26E+18,PJI61447,2023-06-21 15:54,Other,
4.26E+18,ATF68849,2023-06-21 15:56,Won,11720
4.26E+18,Q9HD6739,2023-06-21 16:03,Other,
4.26E+18,B0VS7713,2023-06-21 16:05,Other,
4.26E+18,M2LE9459,2023-06-21 16:08,Other,
4.26E+18,B8FA8699,2023-06-21 16:09,Other,
4.26E+18,OF1A2185,2023-06-21 16:11,Other,
4.26E+18,BNHN6721,2023-06-21 16:25,Other,
4.26E+18,9MLM4819,2023-06-21 16:45,Won,888
4.26E+18,BNHN6721,2023-06-21 16:45,Other,
4.26E+18,1OGJ0031,2023-06-21 16:46,Other,
4.26E+18,SIG69909,2023-06-21 16:48,Other,
4.26E+18,QK3E9299,2023-06-21 16:51,Won,542
4.26E+18,M6960028,2023-06-21 16:53,Other,
4.26E+18,M6960028,2023-06-21 16:54,Other,
4.26E+18,M6960028,2023-06-21 16:54,Other,
4.26E+18,W7460196,2023-06-21 16:54,Won,2266
4.26E+18,LZ6Q3575,2023-06-21 16:56,Other,
4.26E+18,GA1B9451,2023-06-21 17:01,Other,
4.26E+18,LVDA8859,2023-06-21 17:12,Won,887
4.26E+18,1WCC4040,2023-06-21 17:14,Other,
4.26E+18,1WCC4040,2023-06-21 17:15,Other,
4.26E+18,YVWB3991,2023-06-21 17:17,Won,19407
4.26E+18,P1EB8125,2023-06-21 17:18,Other,
4.26E+18,YVWB3991,2023-06-21 17:18,Won,28289
4.26E+18,FZX74401,2023-06-21 17:21,Won,1761
4.26E+18,VE9R4482,2023-06-21 17:25,Other,
4.26E+18,2AE24100,2023-06-21 17:26,Won,1449
4.26E+18,N3U45444,2023-06-21 17:29,Other,
4.26E+18,B3QH2007,2023-06-21 17:31,Other,
4.26E+18,LPJJ8857,2023-06-21 17:41,Other,
4.26E+18,E7BX4111,2023-06-21 17:41,Other,
4.26E+18,PHY99929,2023-06-21 17:43,Other,
4.26E+18,KDBQ3318,2023-06-21 17:56,Other,
4.26E+18,A85R3831,2023-06-21 18:02,Other,
4.26E+18,B8FA8699,2023-06-21 18:03,Other,
4.26E+18,KTOG3139,2023-06-21 18:09,Other,
4.26E+18,650X1871,2023-06-21 18:14,Other,
4.26E+18,A1IQ3913,2023-06-21 18:17,Other,
4.26E+18,8S383182,2023-06-21 18:18,Other,
4.26E+18,2AE24100,2023-06-21 18:19,Other,
4.26E+18,SWI39609,2023-06-21 18:20,Other,
4.26E+18,650X1871,2023-06-21 18:24,Other,
4.26E+18,AAR43789,2023-06-21 18:29,Other,
4.26E+18,650X1871,2023-06-21 18:30,Other,
4.26E+18,VUIY0890,2023-06-21 18:37,Other,
4.26E+18,YUK65273,2023-06-21 18:39,Won,10891
4.26E+18,2GZW1963,2023-06-21 18:42,Other,
4.26E+18,I5LI6639,2023-06-21 18:42,Other,
4.26E+18,VP2B0769,2023-06-21 18:45,Other,
4.26E+18,2RJM6771,2023-06-21 18:46,Other,
4.26E+18,JM5W0708,2023-06-21 18:48,Other,
4.26E+18,0EAY8813,2023-06-21 18:54,Other,
4.26E+18,V8B25665,2023-06-21 19:02,Other,
4.26E+18,I5LI6639,2023-06-21 19:03,Other,
4.26E+18,Y7AO1325,2023-06-21 19:11,Other,
4.26E+18,Y7AO1325,2023-06-21 19:20,Other,
4.26E+18,QJME1501,2023-06-21 19:26,Other,
4.26E+18,LPJJ8857,2023-06-21 19:31,Other,
4.26E+18,LPJJ8857,2023-06-21 19:32,Other,
4.26E+18,LPJJ8857,2023-06-21 19:32,Other,
4.26E+18,5AW01138,2023-06-21 19:35,Other,
4.26E+18,3OQG9189,2023-06-21 19:45,Won,3801
4.26E+18,21V39972,2023-06-21 19:49,Other,
4.26E+18,21V39972,2023-06-21 19:51,Other,
4.26E+18,KG0V6224,2023-06-21 20:09,Won,5711
4.26E+18,0JDY5299,2023-06-21 20:23,Won,887
4.26E+18,7UPT5334,2023-06-21 20:25,Other,
4.26E+18,AG5D1723,2023-06-21 20:30,Other,
4.26E+18,SGAC3454,2023-06-21 20:33,Won,18397
4.26E+18,JW1D1519,2023-06-21 20:38,Other,
4.26E+18,XWJJ7239,2023-06-21 20:39,Won,36369
4.26E+18,PZLY8509,2023-06-21 20:59,Other,
4.26E+18,BF2M5203,2023-06-21 21:06,Other,
4.26E+18,EZM82482,2023-06-21 21:25,Other,
4.26E+18,AAR43789,2023-06-21 21:30,Other,
4.26E+18,1RLW2237,2023-06-21 21:32,Other,
4.26E+18,J3PT9558,2023-06-21 21:36,Other,
4.26E+18,8FCE2988,2023-06-21 21:51,Other,
4.26E+18,W3UZ0700,2023-06-21 21:51,Other,
4.26E+18,MHGC0699,2023-06-21 21:56,Other,
4.26E+18,MHGC0699,2023-06-21 21:59,Other,
4.26E+18,MHGC0699,2023-06-21 22:00,Other,
4.26E+18,W3UZ0700,2023-06-21 22:01,Other,
4.26E+18,J6996189,2023-06-21 22:04,Other,
4.26E+18,EYMQ9755,2023-06-21 22:05,Other,
4.26E+18,HQRT0572,2023-06-21 22:57,Other,
4.26E+18,B7806664,2023-06-21 23:01,Other,
4.26E+18,B7806664,2023-06-21 23:03,Other,
4.26E+18,KEMC3956,2023-06-21 23:03,Other,
4.26E+18,B7806664,2023-06-21 23:05,Other,
4.26E+18,TO8C8851,2023-06-21 23:25,Other,
4.26E+18,I0OT2068,2023-06-21 23:27,Other,
4.26E+18,J0AZ6272,2023-06-21 23:29,Other,
4.26E+18,TO8C8851,2023-06-21 23:52,Other,
4.26E+18,PZLY8509,2023-06-21 23:53,Other,
4.26E+18,7X243034,2023-06-21 23:55,Other,
4.26E+18,NZGJ4777,2023-06-21 23:59,Other,
4.26E+18,MN3N8341,2024-06-21 00:13,Other,
4.26E+18,WPEW0541,2024-06-21 06:39,Other,
4.26E+18,8TEZ4791,2024-06-21 06:48,Other,
4.26E+18,8TEZ4791,2024-06-21 06:50,Other,
4.26E+18,HJF17774,2024-06-21 06:51,Other,
4.26E+18,8TEZ4791,2024-06-21 06:52,Other,
4.26E+18,UV3Z8586,2024-06-21 07:01,Other,
4.26E+18,WPEW0541,2024-06-21 07:26,Other,
4.26E+18,E2OK3733,2024-06-21 07:40,Other,
4.26E+18,R0BM4993,2024-06-21 07:41,Other,
4.26E+18,8WUE7141,2024-06-21 07:47,Won,5957
4.26E+18,4KMP5508,2024-06-21 08:15,Other,
4.26E+18,4KMP5508,2024-06-21 08:17,Other,
4.26E+18,XYWN2602,2024-06-21 08:30,Other,
4.26E+18,Z6Q31220,2024-06-21 08:33,Other,
4.26E+18,XK1H7138,2024-06-21 08:38,Other,
4.26E+18,B0665486,2024-06-21 08:43,Other,
4.26E+18,QSNU6272,2024-06-21 08:44,Other,
